content_id,current_screen,claim,verification_status,required_source_type,source_url,last_checked_at,notes
txt-7e866962b53b,YouNew/Data/MockDailyLifeData.swift:136,"EU/EEA driving licences are valid in the Netherlands without exchange. Non-EU licence holders may be able to exchange their licence for a Dutch one without taking a full test, depending on their country. The Netherlands has a mutual recognition agreement with several countries (check rdw.nl for the current list). If exchange is not possible, you must take the full Dutch driving theory and practical tests.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-e918816e302c,YouNew/Data/MockDailyLifeData.swift:137,Check rdw.nl to see if your country has an exchange agreement with the Netherlands. Start early — exchange appointments can have waiting times. Your licence must be exchanged within a certain period of residency.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-efdad1bacab6,YouNew/Data/MockDailyLifeData.swift:158,The Netherlands has an extensive network of dedicated cycle paths (fietspaden). Key rules: cyclists on a cycle path have right of way over turning cars at junctions; you must use a white front light and red rear light after dark; riding under the influence of alcohol is illegal; using your phone while cycling is illegal and fined. The 'right of way from the right' rule applies to unmarked junctions.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-5827e98bb72b,YouNew/Data/MockDailyLifeData.swift:167,Bikes must be parked in designated areas in most Dutch cities.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-d318b9ef1733,YouNew/Data/MockDailyLifeData.swift:210,"Each municipality has a fixed collection schedule for each waste type. You can find your personal collection calendar (afvalwijzer) on your municipality's website or via the Afvalwijzer app. In some cities, bins must be outside by a specific time the night before. In apartment buildings, shared underground containers are common — these are emptied on a set schedule and do not require scheduling.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-bbc4b16fdcd0,YouNew/Data/MockDailyLifeData.swift:293,Albert Heijn is the largest supermarket chain. Their bonus card unlocks significant savings.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-2070f18b2cd9,YouNew/Data/MockDailyLifeData.swift:323,112 vs 0900-8844 — Which to Call,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-a90295639a42,YouNew/Data/MockDailyLifeData.swift:325,112 is for immediate life-threatening emergencies. 0900-8844 is for non-urgent police matters.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-9dc64a5f68a4,YouNew/Data/MockDailyLifeData.swift:326,"112 is the Dutch emergency number for fire (brandweer), ambulance (ambulance), and urgent police response. Call 112 only for genuine emergencies — serious accidents, fires, life-threatening medical events, crimes in progress. For non-urgent police matters — reporting a theft, a nuisance, or an incident after the fact — call 0900-8844 or use the police website (politie.nl). The number 116000 is for missing persons. 0800-7000 is for anonymous tips.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-c8a877a4f4aa,YouNew/Data/MockDailyLifeData.swift:327,Save both 112 and 0900-8844 in your phone. Speaking Dutch is not required for 112 — operators handle calls in English and will connect you to a translator if needed.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-915e830d3c7e,YouNew/Data/MockDailyLifeData.swift:336,"NL-Alert sends emergency messages directly to all mobile phones in a geographic area — no app required. These messages are used for disasters, chemical incidents, or public safety threats. The message arrives in Dutch and sometimes English. If you receive an NL-Alert, follow the instructions, which typically include: stay inside, close windows, and turn off ventilation (shelter-in-place) for chemical incidents.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-64713c384f42,YouNew/Data/MockDailyLifeData.swift:345,"Report crimes to the police — call 112 if ongoing, 0900-8844 or politie.nl for after-the-fact reports.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-8d2c7fae0ca3,YouNew/Data/MockDailyLifeData.swift:346,"If you witness a crime in progress or see someone in danger, call 112 immediately. For crimes that have already occurred — theft, vandalism, fraud — you can report online at politie.nl, via 0900-8844, or visit your local police station. If you witnessed something, you may be asked to give a statement. Anonymous reports can be made via Meld Misdaad Anoniem (0800-7000 or meldmisdaadanoniem.nl).",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
