content_id,current_screen,current_text,problem_type,recommended_category,recommended_text,source_required,source_url,last_verified_at,notes
txt-d5a0d5b73a50,YouNew/nl.lproj/Localizable.strings:439,Nood 112,duplicate_exact_text,health-and-safety,Reference canonical item txt-022f0aa299a3; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-ca2d4a552ae6,YouNew/nl.lproj/Localizable.strings:442,Stap %d van %d,duplicate_exact_text,explore,Reference canonical item txt-0850555b1341; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-7054dae33269,YouNew/nl.lproj/Localizable.strings:445,Aan de slag,duplicate_exact_text,explore,Reference canonical item txt-6773f1e776c1; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-22b41d8b5ad5,YouNew/nl.lproj/Localizable.strings:476,Onlangs aangekomen,duplicate_exact_text,explore,Reference canonical item txt-344c747f6c44; do not store another copy.,false,,,Duplicate occurrences: 4.
txt-690a0f20e36f,YouNew/nl.lproj/Localizable.strings:479,Den Haag,duplicate_cross_category|duplicate_exact_text,explore,Reference canonical item txt-b166a49956e5; do not store another copy.,false,,,Duplicate occurrences: 70.
txt-3f42eab57500,YouNew/nl.lproj/Localizable.strings:490,Net aangekomen,duplicate_exact_text,explore,Reference canonical item txt-bb84e68d18df; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-7b3f1212143b,YouNew/nl.lproj/Localizable.strings:491,Minder dan 3 maanden,duplicate_exact_text,official-services,Reference canonical item txt-3c5fcc7faf6b; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-8e6fce5e84e1,YouNew/nl.lproj/Localizable.strings:493,Meer dan een jaar,duplicate_exact_text,explore,Reference canonical item txt-aa9bb6cbcff6; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-374778f98601,YouNew/nl.lproj/Localizable.strings:500,Boetes en brieven,duplicate_exact_text,explore,Reference canonical item txt-88ead1cc1093; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-eb97afbccebc,YouNew/nl.lproj/Localizable.strings:503,Op zoek naar werk,duplicate_exact_text,explore,Reference canonical item txt-6c2f4571f850; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-57972bee4388,YouNew/nl.lproj/Localizable.strings:504,Niet van toepassing,duplicate_exact_text,explore,Reference canonical item txt-cc50419294ba; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-6a54299c9f63,YouNew/nl.lproj/Localizable.strings:507,Geen student,duplicate_exact_text,study,Reference canonical item txt-36b53f6b9a8d; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-8d2cced5beb8,YouNew/nl.lproj/Localizable.strings:509,Mogelijke volgende stap,duplicate_exact_text,explore,Reference canonical item txt-170b7c974bcb; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-caf7f441edef,YouNew/nl.lproj/Localizable.strings:510,Meer weten,duplicate_exact_text,explore,Reference canonical item txt-1691290c76a4; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-d5afef589a7f,YouNew/nl.lproj/Localizable.strings:511,Officiële informatie,duplicate_exact_text,explore,Reference canonical item txt-be4d36af75e5; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-9e8688e68dab,YouNew/nl.lproj/Localizable.strings:513,Open officiële bron,duplicate_cross_category|duplicate_exact_text,explore,Reference canonical item txt-a8e70d75f79c; do not store another copy.,false,,,Duplicate occurrences: 5.
txt-7995b2dc771a,YouNew/nl.lproj/Localizable.strings:514,Open details,duplicate_cross_category|duplicate_exact_text,explore,Reference canonical item txt-75ff77afc61e; do not store another copy.,false,,,Duplicate occurrences: 4.
txt-595b477fecff,YouNew/nl.lproj/Localizable.strings:516,Bron vermeld,duplicate_exact_text,explore,Reference canonical item txt-a79d67c95931; do not store another copy.,false,,,Duplicate occurrences: 4.
txt-63747c14c874,YouNew/nl.lproj/Localizable.strings:518,Laatst gecontroleerd,duplicate_exact_text,explore,Reference canonical item txt-a4f1fd61640c; do not store another copy.,false,,,Duplicate occurrences: 4.
txt-6400d37b5cf4,YouNew/nl.lproj/Localizable.strings:519,Onboarding voortzetten,duplicate_exact_text,explore,Reference canonical item txt-ad3578f5e544; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-de3d2c4b608a,YouNew/nl.lproj/Localizable.strings:530,Juridische hulp,duplicate_cross_category|duplicate_exact_text,explore,Reference canonical item txt-57466f87ea54; do not store another copy.,false,,,Duplicate occurrences: 20.
txt-1b76e746a2e9,YouNew/nl.lproj/Localizable.strings:552,Vragen over %@,duplicate_exact_text,explore,Reference canonical item txt-ac61a38eef21; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-132edc629866,YouNew/nl.lproj/Localizable.strings:555,Wanneer gebruiken,duplicate_cross_category|duplicate_exact_text,explore,Reference canonical item txt-aa63c205d4d5; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-bd27a7d6743e,YouNew/nl.lproj/Localizable.strings:556,Veelvoorkomende verwarring,duplicate_exact_text,explore,Reference canonical item txt-4c4c64dd4f5c; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-ae6e2c3f8556,YouNew/nl.lproj/Localizable.strings:559,Zoek dit onderwerp,duplicate_exact_text,explore,Reference canonical item txt-ae6e2c3f8556; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-700835f98242,YouNew/nl.lproj/Localizable.strings:562,Aanbevolen timing,duplicate_exact_text,explore,Reference canonical item txt-16f10a93781d; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-a0eedf99e2c5,YouNew/nl.lproj/Localizable.strings:564,Open checklist,duplicate_cross_category|duplicate_exact_text,explore,Reference canonical item txt-0f469ed371f0; do not store another copy.,false,,,Duplicate occurrences: 10.
txt-59548131c768,YouNew/nl.lproj/Localizable.strings:565,Gerelateerde inhoud,duplicate_exact_text,explore,Reference canonical item txt-8039e2b49466; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-9432598d5ae7,YouNew/nl.lproj/Localizable.strings:567,%@ prioriteit,duplicate_exact_text,explore,Reference canonical item txt-e92210a38885; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-bd5bfd565365,YouNew/nl.lproj/Localizable.strings:569,Veelgemaakte fouten,duplicate_exact_text,explore,Reference canonical item txt-7fe81e3787ee; do not store another copy.,false,,,Duplicate occurrences: 12.
txt-f1c0c0a28ff3,YouNew/nl.lproj/Localizable.strings:584,Juridische hulp,duplicate_cross_category|duplicate_exact_text,explore,Reference canonical item txt-57466f87ea54; do not store another copy.,false,,,Duplicate occurrences: 20.
txt-739317b6df3e,YouNew/nl.lproj/Localizable.strings:585,Dagelijks leven,duplicate_exact_text,explore,Reference canonical item txt-f0ec0e8d38a3; do not store another copy.,false,,,Duplicate occurrences: 4.
txt-b0f254d18733,YouNew/nl.lproj/Localizable.strings:589,Werk en studie,duplicate_exact_text,explore,Reference canonical item txt-56612456d0c3; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-b695d986255a,YouNew/nl.lproj/Localizable.strings:590,Aanvullende velden,duplicate_exact_text,explore,Reference canonical item txt-6e3b206d784b; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-c6f8927f7b52,YouNew/nl.lproj/Localizable.strings:592,Aankomstmaand/-jaar (JJJJ-MM),duplicate_exact_text,explore,Reference canonical item txt-7effb00b7db7; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-727e26b985c8,YouNew/nl.lproj/Localizable.strings:597,Probleem melden,duplicate_exact_text,explore,Reference canonical item txt-d388b2fc8906; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-a277aadc6361,YouNew/nl.lproj/Localizable.strings:600,Veelvoorkomende situaties,duplicate_exact_text,explore,Reference canonical item txt-11db9bba5e6e; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-b5d5b7256cbd,YouNew/nl.lproj/Localizable.strings:601,Brief ontvangen?,duplicate_exact_text,explore,Reference canonical item txt-4f5ebe18d468; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-1f02df53e7dd,YouNew/nl.lproj/Localizable.strings:602,Boete ontvangen?,duplicate_exact_text,explore,Reference canonical item txt-0cd0a6dd4538; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-2936f713b3dd,YouNew/nl.lproj/Localizable.strings:603,Adres registreren?,duplicate_cross_category|duplicate_exact_text,explore,Reference canonical item txt-06c2c0660ffb; do not store another copy.,false,,,Duplicate occurrences: 4.
txt-b6f7fa211ef5,YouNew/nl.lproj/Localizable.strings:604,Waar te beginnen?,duplicate_exact_text,explore,Reference canonical item txt-700bb31ca08a; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-524a40731ed8,YouNew/nl.lproj/Localizable.strings:605,Jouw voortgang,duplicate_exact_text,explore,Reference canonical item txt-5f521de3e0ac; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-db1631ef4e74,YouNew/nl.lproj/Localizable.strings:607,%d van %d stappen,duplicate_exact_text,explore,Reference canonical item txt-f604203eba77; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-9c5b3f7a5364,YouNew/nl.lproj/Localizable.strings:609,Doorgaan met gesprek,duplicate_exact_text,explore,Reference canonical item txt-728927cd7ded; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-73c17905b312,YouNew/nl.lproj/Localizable.strings:610,Eenvoudiger uitleggen,duplicate_exact_text,explore,Reference canonical item txt-c51df42c9087; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-e42de219a66b,YouNew/nl.lproj/Localizable.strings:612,Officiële bron,duplicate_cross_category|duplicate_exact_text,explore,Reference canonical item txt-69754b32bd73; do not store another copy.,false,,,Duplicate occurrences: 20.
txt-e90cdcabb521,YouNew/nl.lproj/Localizable.strings:613,Gebaseerd op jouw situatie,duplicate_exact_text,explore,Reference canonical item txt-12bb77e3de06; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-36615b340c05,YouNew/nl.lproj/Localizable.strings:614,Op kaart vinden,duplicate_exact_text,official-services,Reference canonical item txt-108ced1f4cb6; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-26a34f878a58,YouNew/nl.lproj/Localizable.strings:616,Overige stappen,duplicate_exact_text,explore,Reference canonical item txt-59827e2a4302; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-307d7b13cdb8,YouNew/nl.lproj/Localizable.strings:617,Aanbevolen voor jou,duplicate_cross_category|duplicate_exact_text,explore,Reference canonical item txt-ae1ac8fee17c; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-cc341e9a9bd7,YouNew/nl.lproj/Localizable.strings:618,"Politie, ambulance, brandweer",duplicate_exact_text,explore,Reference canonical item txt-e89f9b802bc8; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-66feff7eed5b,YouNew/nl.lproj/Localizable.strings:620,Neem contact op met uw vaste huisarts,duplicate_exact_text,explore,Reference canonical item txt-3e16d94df378; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-a6eade08a8bd,YouNew/nl.lproj/Localizable.strings:622,Eerste juridische informatie,duplicate_exact_text,explore,Reference canonical item txt-099fe312be0a; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-4461e360daf0,YouNew/nl.lproj/Localizable.strings:623,Juridisch Loket,duplicate_cross_category|duplicate_exact_text,explore,Reference canonical item txt-f4c5af4fbfd0; do not store another copy.,false,,,Duplicate occurrences: 60.
txt-16094d9e0873,YouNew/nl.lproj/Localizable.strings:624,Niet-urgente meldingen bij de politie,duplicate_exact_text,explore,Reference canonical item txt-ff3b20be0c7a; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-fcdb032e46ca,YouNew/nl.lproj/Localizable.strings:625,Politie (niet-urgent),duplicate_exact_text,explore,Reference canonical item txt-9b0ccb2ac838; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-6f0ea9a70756,YouNew/nl.lproj/Localizable.strings:627,Wat voorbereiden,duplicate_exact_text,explore,Reference canonical item txt-066189434dc7; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-344d978d8d87,YouNew/nl.lproj/Localizable.strings:629,"Scan, bewaar en bereid belangrijke documenten voor.",duplicate_exact_text,getting-started,Reference canonical item txt-19be88f46a6c; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-8a932dc551f9,YouNew/nl.lproj/Localizable.strings:632,Informatieve app,duplicate_exact_text,explore,Reference canonical item txt-2130409718be; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-2d3463a8e935,YouNew/nl.lproj/Localizable.strings:633,Deze app biedt alleen educatieve begeleiding. Controleer altijd bij officiële bronnen.,duplicate_exact_text,explore,Reference canonical item txt-8c87197ee9f3; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-0ebae0de8eab,YouNew/nl.lproj/Localizable.strings:634,Belangrijk om te weten,duplicate_exact_text,explore,Reference canonical item txt-95922d505cf3; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-7d06a7649bbd,YouNew/nl.lproj/Localizable.strings:635,Jouw gids voor het leven in Nederland,duplicate_exact_text,explore,Reference canonical item txt-a64d3f8550a7; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-de31a90e845c,YouNew/nl.lproj/Localizable.strings:636,Informatie over veelvoorkomende boetes en hoe te reageren,duplicate_exact_text,explore,Reference canonical item txt-0922ade418f2; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-ce5cbb0932ff,YouNew/nl.lproj/Localizable.strings:637,Wat te doen bij een boete,duplicate_exact_text,explore,Reference canonical item txt-ba0d25078818; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-2aba8b5d5981,YouNew/nl.lproj/Localizable.strings:639,Hulp bij het begrijpen van formele correspondentie in het Nederlands,duplicate_exact_text,explore,Reference canonical item txt-3753eed5a0d5; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-17e2549e4af0,YouNew/nl.lproj/Localizable.strings:640,Brieven van overheid en instellingen begrijpen,duplicate_exact_text,explore,Reference canonical item txt-9ed8a020ab45; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-84752ebbb369,YouNew/nl.lproj/Localizable.strings:641,Officiële brieven,duplicate_exact_text,explore,Reference canonical item txt-352f7bf05a46; do not store another copy.,false,,,Duplicate occurrences: 5.
txt-dfa8acf1ceae,YouNew/nl.lproj/Localizable.strings:643,Informatie over Nederlandse rechtbanken en juridische procedures.,duplicate_exact_text,explore,Reference canonical item txt-871b44450003; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-da66a63f5912,YouNew/nl.lproj/Localizable.strings:644,Eerste juridische oriëntatie,duplicate_exact_text,explore,Reference canonical item txt-fe76e44561fb; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-da6af9d75ccd,YouNew/nl.lproj/Localizable.strings:645,Het Juridisch Loket kan eerste juridische informatie bieden. Controleer of je situatie in aanmerking komt.,duplicate_exact_text,explore,Reference canonical item txt-1793ec948622; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-2bbe5156fbb3,YouNew/nl.lproj/Localizable.strings:646,Open Juridisch Loket,duplicate_exact_text,explore,Reference canonical item txt-08f06c9248a5; do not store another copy.,false,,,Duplicate occurrences: 4.
txt-6fc76ff10a53,YouNew/nl.lproj/Localizable.strings:647,Gids personaliseren,duplicate_exact_text,explore,Reference canonical item txt-a610674d284d; do not store another copy.,false,,,Duplicate occurrences: 5.
txt-cb2c69c1c2f7,YouNew/nl.lproj/Localizable.strings:648,Boete controleren,duplicate_exact_text,explore,Reference canonical item txt-cf2aa1446705; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-4154974e3e56,YouNew/nl.lproj/Localizable.strings:649,Officiële site vinden,duplicate_exact_text,official-services,Reference canonical item txt-b47b2237d40e; do not store another copy.,false,,,Duplicate occurrences: 2.
